artist_name,artist_popularity,artist_track_count
Gene Watson,0.06891710776772443,5
Geneman,0.08204417591395766,1
Generación 12,0.2053446823562222,3
General Degree,0.02920216430835781,39
General Dub,0.08204417591395766,1
General Echo,0.07831489519059595,2
General Elektriks,0.04534020247876608,18
General Ghost,0.08204417591395766,1
General Knas,0.040068085911467696,23
General Midi,0.014725877728146246,97
General Pype,0.07490989974752656,3
General Surgery,0.021809211318900137,59
General Trees,0.07490989974752656,3
Generation B.O.,0.08204417591395766,1
Generation Dub,0.07831489519059595,2
Generation X,0.11345532059137962,4
Generationals,0.13629574522176735,44
Generdyn,0.1008491738590041,7
Genesis,0.08204417591395766,1
Genesis P-Orridge,0.08204417591395766,1
Genetikk,0.21686863529655195,11
Genevieve Davis,0.08204417591395766,1
Genevieve Somers,0.1008491738590041,7
Geneviève Falleur,0.07178865392471295,4
Genghis Tron,0.04417763318443874,19
Genialistid,0.07831489519059595,2
Genitallica,0.2860343590441893,7
Genitorturers,0.034458553883862215,30
Genius Cru,0.08204417591395766,1
Genius Of Time,0.06381213682196707,7
Genival Lacerda,0.014007542229212284,103
Genix,0.03745494987376328,26
Genki Rockets,0.08204417591395766,1
Gennady Gladkov,0.07178865392471295,4
Gennaro,0.0337828959645708,31
Gennaro Mastrantonio,0.07178865392471295,4
Genocide,0.052209930127063965,13
Genocide Commando,0.06153313193546824,8
Genocide Organ,0.059411299799762445,9
Genocide Superstars,0.055578312715906804,11
Genox,0.07178865392471295,4
Gent & Jawns,0.06153313193546824,8
Gente De Zona,0.2318250929032107,9
Gentle Bones,0.1889171077677244,5
Gentle Giant,0.07597811620802267,29
Gentle Touch,0.08204417591395766,1
Gentleman,0.023601749235522065,53
Gentleman Caller,0.024969966582508853,49
Gentleman June Gardner,0.08204417591395766,1
Gentlemen and Scholars,0.08204417591395766,1
Gentlemen's Blues Club,0.08204417591395766,1
Gentlemens Club,0.07178865392471295,4
Genuflect,0.07490989974752656,3
Genus Ordinis Dei,0.08204417591395766,1
Geo Da Silva,0.07490989974752656,3
GeoM,0.07563688039425308,16
Geode,0.07490989974752656,3
Geodesium,0.059411299799762445,9
Geoff Palmer,0.057430923139770364,10
Geoff Sewell,0.06153313193546824,8
Geoffrey Golden,0.053841490443534715,12
Geoffrey Landers,0.07178865392471295,4
Geoffrey Parsons,0.08204417591395766,1
Geographer,0.0533907391018257,31
Geometric Vision,0.035894326962356476,28
Georg Danzer,0.0662664497766581,6
Georg Erixon,0.20323493932087133,18
Georg Kreisler,0.06153313193546824,8
Georg Matthias Monn,0.08204417591395766,1
Georg Muffat,0.06891710776772443,5
Georg Philipp Telemann,0.017077649973362894,198
Georg Riedel,0.04417763318443874,19
George Akinkuoye,0.08204417591395766,1
George Antheil,0.08204417591395766,1
George Banton,0.03745494987376328,26
George Barnes,0.053841490443534715,12
George Bellas,0.07831489519059595,2
George Benson,0.06752033120967438,124
George Beverly Shea,0.034458553883862215,30
George Butterworth,0.07490989974752656,3
George Canyon,0.08204417591395766,1
George Carlin,0.059411299799762445,9
George Clanton,0.12428757089981869,18
George Clinton,0.04534020247876608,18
George Clinton & The P-Funk All Stars,0.07178865392471295,4
George Dalaras,0.02237568434017027,57
George Davidson,0.043918188616017914,42
George Dean and The Gospel Four,0.08204417591395766,1
George Dickens and the Gospel Disciples,0.07831489519059595,2
George Duke,0.0337828959645708,31
George Enescu,0.08204417591395766,1
George Ezra,0.5246132527741872,50
George F. Zimmer,0.07831489519059595,2
George FitzGerald,0.22366481267161822,19
George Formby,0.07490989974752656,3
George Frederick Pinto,0.08204417591395766,1
George Frideric Handel,0.034080851143965536,412
George Gershwin,0.04328985690922222,66
George Harrison,0.1098355277719328,23
George Henrique & Rodrigo,0.12871546156988517,40
George Howard,0.07490989974752656,3
George Huff,0.0907642564731037,10
George Jackson,0.09389405842045209,9
George Jones,0.056225329692775126,64
"George Kahumoku, Jr.",0.06381213682196707,7
George Kuo,0.07831489519059595,2
George Lam,0.011187842170085135,134
George Lewis,0.06891710776772443,5
George London,0.08204417591395766,1
George Lopez,0.017229276941931108,80
George Lynch,0.07490989974752656,3
George Makrakis,0.07178865392471295,4
George McCrae,0.040068085911467696,23
George McGregor & The Bronzettes,0.08204417591395766,1
George Mensah,0.07831489519059595,2
George Michael,0.24230354706091972,16
George Morel,0.08204417591395766,1
George Morgan,0.08204417591395766,1
George Nooks,0.012484983291254427,118
George Ogilvie,0.1523525062642939,11
George Orwell the Musical,0.06381213682196707,7
George Perris,0.046565613356570563,17
George Salazar,0.12428757089981869,18
George Shearing,0.05318468134561587,50
George Skaroulis,0.017396858384079956,194
George Strait,0.11862134244862205,239
George Szell,0.08204417591395766,1
George Thorogood,0.0662664497766581,6
George Thorogood & The Destroyers,0.03889896705990158,50
George Usher,0.040068085911467696,23
George Van Eps,0.07831489519059595,2
George Wallace,0.06153313193546824,8
George White Group,0.161866421486657,3
George Winston,0.012954343565361737,113
George Winter,0.08204417591395766,1
George Younce,0.07178865392471295,4
Georges Bizet,0.014095881020180076,386
Georges Brassens,0.039157447595297976,24
Georges Delerue,0.04102208795697883,22
Georges Prêtre,0.052209930127063965,13
Georges Van Parys,0.07490989974752656,3
Georgi Vinogradov,0.010505656671909213,144
Georgia Anne Muldrow,0.07178865392471295,4
Georgia Greene,0.07831489519059595,2
Georgia Holt,0.08204417591395766,1
Georgia Tech Glee Club,0.035161789677410425,29
Georgie Fame,0.08204417591395766,1
Georgina,0.0662664497766581,6
Georgio,0.11838816061709177,3
Georgs Pelēcis,0.1551219872580463,4
Georgy Sviridov,0.0506743439468562,14
Geotic,0.023601749235522065,53
Geovanny Polanco,0.12966322353300527,1
Geowulf,0.12966322353300527,1
Gepe,0.16922398609968686,2
Gera,0.046565613356570563,17
Gera MX,0.2053446823562222,3
Gerald Albright,0.08864113557602644,22
Gerald Clayton,0.04417763318443874,19
Gerald Finzi,0.07563688039425308,16
Gerald Garcia,0.07178865392471295,4
Gerald Kelly,0.057430923139770364,10
Gerald Levert,0.043329611873331286,89
Gerald Wolfe,0.07831489519059595,2
Geraldine Hunt,0.08204417591395766,1
Geraldo Azevedo,0.03241580588325132,64
Geraldo Pino,0.053841490443534715,12
Geraldo Vespar,0.07831489519059595,2
Gerard Canonico,0.09389405842045209,9
Gerard Cousins,0.0662664497766581,6
Gerard Joling,0.07490989974752656,3
Gerard Schwarz,0.08204417591395766,1
Gerard Way,0.3472474176497539,8
Gerard Willems,0.08204417591395766,1
Gerardo Coronel,0.06342384617163312,86
Gerardo Frisina,0.06891710776772443,5
Gerardo Nuñez,0.057430923139770364,10
Gerardo Paz,0.07831489519059595,2
Gerardo Rosales,0.04417763318443874,19
Gerardo Tamez,0.08204417591395766,1
Gerd Janson,0.08204417591395766,1
Gerd Michaelis Chor,0.07831489519059595,2
Gergovia,0.057430923139770364,10
Gerhard Schnitter,0.059411299799762445,9
Geri Allen,0.057430923139770364,10
Geri Halliwell,0.10891710776772444,5
Gerideau,0.07178865392471295,4
Germ,0.08461199304984343,24
Germaine Tailleferre,0.06153313193546824,8
German Brigante,0.0478591026164753,16
German Error Message,0.06807319235482777,20
Germano Mathias,0.04202262668763685,21
Germany Germany,0.06153313193546824,8
Germind,0.07831489519059595,2
Germs,0.07831489519059595,2
Gernotshagen,0.08204417591395766,1
Gerra & Stone,0.07490989974752656,3
Gerrit van der Meer,0.08204417591395766,1
Gerry & The Pacemakers,0.07299858223908061,31
Gerry Beaudoin Trio,0.06381213682196707,7
Gerry Cinnamon,0.12966322353300527,1
Gerry Mulligan,0.08204417591395766,1
Gerry Mulligan Quartet,0.08204417591395766,1
Gerry Rafferty,0.07490989974752656,3
Gerry Read,0.12376944064514141,2
Gerry Thompson,0.04202262668763685,21
Gerry Verano,0.08204417591395766,1
Gershon Jackson,0.024266587242156492,51
Gerson Cardozo,0.06891710776772443,5
Gerson Rufino,0.15926597803993442,85
Gert Emmens,0.08204417591395766,1
Gerusa Barros,0.08204417591395766,1
Gervs,0.12376944064514141,2
Gesaffelstein,0.17428668074237139,53
Gesang,0.052209930127063965,13
Gesek,0.07490989974752656,3
Gesiel Cruz,0.055578312715906804,11
Gesloten Cirkel,0.0662664497766581,6
Gestört aber GeiL,0.17492324793307817,7
Get Dead,0.026920745221767357,44
Get Scared,0.4430731923548278,20
Get Set Go,0.029705649899881222,38
Get The Blessing,0.08204417591395766,1
Get The Shot,0.0662664497766581,6
Get Well Soon,0.06891710776772443,5
Getatchew Mekurya,0.0907642564731037,10
Geto Boys,0.0749671062570335,43
Gets Worse,0.017403310042354656,79
Getter,0.16458354139987,33
Getter Jaani,0.12966322353300527,1
Geyster,0.07490989974752656,3
GfC Bern Worship,0.08204417591395766,1
Ghada Shbeir,0.07178865392471295,4
Ghalia Benali,0.08204417591395766,1
Ghana Gospel Music,0.07490989974752656,3
Gharbi Sadok,0.08204417591395766,1
Ghast,0.08204417591395766,1
Ghatam Karthick,0.03313322488832905,32
Ghena Dimitrova,0.08204417591395766,1
Gheorghe Zamfir,0.10472798823819657,6
Ghetto Boy,0.07831489519059595,2
Ghetto Cowboy,0.07831489519059595,2
Ghetto Dogs,0.07831489519059595,2
Ghetto Fabulous Gang,0.07831489519059595,2
Ghetto Priest,0.057430923139770364,10
Ghettobillies,0.053841490443534715,12
Ghinzu,0.0907642564731037,10
Ghost,0.48669716348117825,76
Ghost Atlas,0.04102208795697883,22
Ghost Bath,0.03313322488832905,32
Ghost Beach,0.07831489519059595,2
Ghost Brigade,0.028244716298247718,41
Ghost Buffalo,0.08204417591395766,1
Ghost Dance,0.0662664497766581,6
Ghost Fish,0.07831489519059595,2
Ghost Funk Orchestra,0.12376944064514141,2
Ghost Iris,0.0662664497766581,6
Ghost Loft,0.12966322353300527,1
Ghost Mice,0.026920745221767357,44
Ghost Note,0.08204417591395766,1
Ghost Rider,0.07831489519059595,2
Ghost Stories,0.16922398609968686,2
Ghost Town,0.05099900950949467,53
Ghost like girlfriend,0.07831489519059595,2
Ghost-Note,0.052209930127063965,13
Ghosted,0.12966322353300527,1
Ghostface Killah,0.06435773078494259,100
Ghostland Observatory,0.14311902103615487,13
Ghostlimb,0.01813608099150643,75
Ghostnaut,0.12376944064514141,2
Ghostreaper,0.06891710776772443,5
Ghosts Of Paraguay,0.06891710776772443,5
Ghoultown,0.030594693193181022,69
Ghulam Ali,0.05793463179134278,27
Ghulam Mustafa Khan,0.06153313193546824,8
Gia Margaret,0.161866421486657,3
Gia Woods,0.12966322353300527,1
Giacca & Flores,0.0478591026164753,16
Giacomo Maccari,0.08204417591395766,1
Giacomo Meyerbeer,0.0014527214959469737,1166
Giacomo Puccini,0.00618847203225707,420
Giacomo Renzi,0.08204417591395766,1
Giacomo Rondinella,0.12966322353300527,1
Giada Valenti,0.07831489519059595,2
Giampiero Ponte,0.08204417591395766,1
Gian & Giovani,0.04802091210137936,120
Gian Campione,0.08204417591395766,1
Gian Carlo Menotti,0.08204417591395766,1
Gian Marco Castro,0.07831489519059595,2
Gian Marco La Serra,0.0662664497766581,6
Gianandrea Gavazzeni,0.08204417591395766,1
Gianluca Motta,0.0492265055483746,15
Gianluigi Trovesi,0.07831489519059595,2
Gianni Blu,0.0506743439468562,14
Gianni Schicchi,0.12966322353300527,1
Giannini Alencar,0.057430923139770364,10
Giannis Poulopoulos,0.05042458692950205,34
Giant Drag,0.06153313193546824,8
Giant Haystacks,0.07831489519059595,2
Giant Panda Guerilla Dub Squad,0.16922398609968686,2
Giant Sand,0.07490989974752656,3
Giant Swan,0.053841490443534715,12
Gideon,0.05318468134561587,50
Gidge,0.14318952669973503,6
Gidi Gidi Maji Maji,0.07831489519059595,2
Giedre,0.08204417591395766,1
Gift Giver,0.07831489519059595,2
Gift Of Gab,0.07178865392471295,4
Gifta,0.07490989974752656,3
Gigamesh,0.039157447595297976,24
Gigatron,0.059411299799762445,9
Gigatrón,0.0662664497766581,6
Giggs,0.12966322353300527,1
Gigi D'Agostino,0.26891710776772443,5
Gigione,0.08204417591395766,1
Gigolo Aunts,0.057430923139770364,10
Gil Felix vs. Infrared,0.08204417591395766,1
Gil Joe,0.031906068410983535,34
Gil Mendes,0.06381213682196707,7
Gil Scott-Heron,0.08657971381844444,23
Gilad Hekselman,0.03828728209318024,25
Gilbert,0.08204417591395766,1
Gilbert Cox,0.08204417591395766,1
Gilbert Dabady,0.059411299799762445,9
Gilbert Esquivel,0.057430923139770364,10
Gilbert Montagné,0.06153313193546824,8
Gilbert O'Sullivan,0.04417763318443874,19
Gilberto Gil,0.0277806929512112,222
Gilberto Puente,0.0662664497766581,6
Gilberto Santa Rosa,0.037308829440546434,187
Gilberto e Gilmar,0.08461199304984343,24
Gilda,0.12966322353300527,1
Giles Corey,0.1788414904435347,12
Gill Chang,0.08204417591395766,1
Gilla Band,0.036658036046661936,27
Gillan,0.07831489519059595,2
Gilles Peterson's Havana Cultura Band,0.0246132527741873,50
Gillian Carter,0.07178865392471295,4
Gillian Welch,0.08294098107526247,49
Gilsinho,0.07490989974752656,3
Gimmik,0.06153313193546824,8
Gin Blossoms,0.028244716298247718,41
Gin Lady,0.08204417591395766,1
Gin Lee,0.05030983370531231,54
Gin Wigmore,0.2053446823562222,3
Gina G,0.11838816061709177,3
Gina Goes Wild,0.08204417591395766,1
Gina Sicilia,0.06381213682196707,7
Gina T.,0.07359264038359759,17
Ginebras,0.161866421486657,3
Ginger Baker's Air Force,0.08204417591395766,1
Ginjah,0.052209930127063965,13
Ginkgo Garden,0.043073192354827775,20
Ginne Marker,0.12966322353300527,1
Gino & Geno,0.06473079101034486,192
Gino Banks,0.0506743439468562,14
Gino Marinuzzi,0.06381213682196707,7
Gino Paoli,0.12966322353300527,1
Gino Soccio,0.08204417591395766,1
Gino Vannelli,0.12966322353300527,1
Gino Washington,0.08204417591395766,1
Ginuwine,0.08060461541117057,51
Gioachino Rossini,0.021274449072941938,202
GionnyScandal,0.08204417591395766,1
Giorgia Angiuli,0.0662664497766581,6
Giorgia Fumanti,0.01893327136475946,71
Giorgio Consolini,0.12966322353300527,1
Giorgio Gaber,0.12966322353300527,1
Giorgio Gaslini,0.08204417591395766,1
Giorgio Gigli,0.08204417591395766,1
Giorgio Giordano,0.07831489519059595,2
Giorgio Martini,0.08204417591395766,1
Giorgio Moroder,0.03579738167493376,84
Giovanni,0.0060453603305021435,265
Giovanni Battista Pergolesi,0.10061966741062461,17
Giovanni Battista Sammartini,0.057430923139770364,10
Giovanni Felice Sances,0.07490989974752656,3
Giovanni Girolamo Kapsberger,0.055578312715906804,11
Giovanni Guidi Trio,0.08204417591395766,1
Giovanni Hidalgo,0.07490989974752656,3
Giovanni Maria Capelli,0.08204417591395766,1
Giovanni Maria Ruggieri,0.06153313193546824,8
Giovanni Mirabassi,0.08204417591395766,1
Giovanni Pacini,0.06381213682196707,7
Giovanni Paisiello,0.07178865392471295,4
Giovanni Pierluigi da Palestrina,0.026506579910663245,45
Giovanni Porta,0.07178865392471295,4
Giovanni Sgambati,0.12966322353300527,1
Giovanni Zarrella,0.12966322353300527,1
Giovanny Ayala,0.1551219872580463,4
Giraffage,0.1026723411781111,26
Girija Devi,0.04202262668763685,21
Girish And The Chronicles,0.08204417591395766,1
Giriu Dvasios,0.06891710776772443,5
Girl Band,0.06153313193546824,8
Girl Pusher,0.04202262668763685,21
Girl Unit,0.07178865392471295,4
Girl's Day,0.14939839320429135,25
Girlboy Girl,0.0506743439468562,14
Girlfrendo,0.08204417591395766,1
Girlfriends,0.06153313193546824,8
Girlhood,0.08204417591395766,1
Girlicious,0.14891710776772443,5
Girlpool,0.0533907391018257,31
Girls,0.051375994230058696,33
Girls Aloud,0.24307319235482777,20
Girls At Our Best!,0.08204417591395766,1
Girls In Hawaii,0.0492265055483746,15
Girls in Airports,0.07831489519059595,2
Girls of Brigadoon,0.07831489519059595,2
Girls of the Internet,0.19678865392471293,4
Girls' Generation,0.16586078608900082,117
Girls' Generation-Oh!GG,0.12376944064514141,2
Girls' Generation-TTS,0.10061966741062461,17
Girlschool,0.11838816061709177,3
Girlyman,0.08204417591395766,1
Girma Bèyènè,0.07165599195245029,18
Giro,0.034458553883862215,30
Girolamo Frescobaldi,0.06153313193546824,8
Girugamesh,0.08204417591395766,1
Gisbert Zu Knyphausen,0.1889171077677244,5
Gisele Nascimento,0.07490989974752656,3
Giselli Cristina,0.13296170336403967,8
Gislaine e Mylena,0.08509149044353471,12
Gitkin,0.22891710776772442,5
Giuda,0.07831489519059595,2
Giulia Parisi,0.08204417591395766,1
Giulia Rozzi,0.035894326962356476,28
Giuliano Palma & The BlueBeaters,0.059411299799762445,9
Giuliano Poles,0.07831489519059595,2
Giulio Caccini,0.06153313193546824,8
Giulio Regondi,0.046565613356570563,17
Giulio Tampalini,0.08204417591395766,1
Giullian Monte,0.07831489519059595,2
Giuseppe Balducci,0.07490989974752656,3
Giuseppe Di Stefano,0.040068085911467696,23
Giuseppe Giordani,0.04417763318443874,19
Giuseppe Maria Orlandini,0.053841490443534715,12
Giuseppe Mosca,0.07831489519059595,2
Giuseppe Nicolini,0.0478591026164753,16
Giuseppe Ottaviani,0.02267010123938304,56
Giuseppe Patanè,0.07831489519059595,2
Giuseppe Persiani,0.07831489519059595,2
Giuseppe Pietri,0.08204417591395766,1
Giuseppe Sarti,0.07178865392471295,4
Giuseppe Tartini,0.12409758980643702,10
Giuseppe Verdi,0.012732817602638467,508
Giveon,0.16922398609968686,2
Giya Kancheli,0.10891710776772444,5
Gizelle Smith,0.07178865392471295,4
Gizem Kara,0.08204417591395766,1
Gizmo Varillas,0.18674799150536417,16
Glacier Park,0.07178865392471295,4
Glad2Mecha,0.11838816061709177,3
Glades,0.17342205133918517,13
Gladiator,0.08204417591395766,1
Gladys Knight & The Pips,0.023282806678285282,54
Glamma Kid,0.04534020247876608,18
Glamour,0.08204417591395766,1
Glamour Of The Kill,0.07490989974752656,3
Glamrock Brothers,0.07178865392471295,4
Glasgow Coma Scale,0.0662664497766581,6
Glasperlenspiel,0.161866421486657,3
Glass Animals,0.5641884085205708,38
Glass Battles,0.08204417591395766,1
Glass Candy,0.0907642564731037,10
Glass Casket,0.0478591026164753,16
Glass Cloud,0.0506743439468562,14
Glass Crown,0.08204417591395766,1
Glass Domain,0.07490989974752656,3
Glass Hands,0.07490989974752656,3
Glass Pear,0.07178865392471295,4
Glass Pyramid,0.07490989974752656,3
Glass Spells,0.07831489519059595,2
Glass Tides,0.13296170336403967,8
Glass Tiger,0.16922398609968686,2
Glasser,0.053841490443534715,12
Glassio,0.08204417591395766,1
Glassjaw,0.052435601326663535,51
Glasslands,0.0506743439468562,14
Glded,0.08204417591395766,1
Glee Cast,0.11526050906909681,663
Glee Club,0.024969966582508853,49
Glee Club Ensemble,0.006404935666145394,249
Glee Club Singers,0.014981979949505312,95
Glee Junior,0.08204417591395766,1
Gleemer,0.10341465817203085,16
Glen Brown,0.0662664497766581,6
Glen Campbell,0.08657971381844444,23
Glen Glenn,0.021536596177413887,60
Glen Hansard,0.1002977622622482,57
Glen Payne,0.08204417591395766,1
Glen Templeton,0.07178865392471295,4
Glen Washington,0.02643619120575836,83
GlenGang 030,0.08204417591395766,1
Glender,0.08204417591395766,1
Glenmark Eriksson Strömstedt,0.07490989974752656,3
Glenn Branca,0.06891710776772443,5
Glenn Fredly,0.3115331319354682,8
Glenn Frey,0.24899732200715224,7
Glenn Gould,0.030226801652510717,37
Glenn Hughes,0.06153313193546824,8
Glenn Jones,0.07178865392471295,4
Glenn Lewis,0.07359264038359759,17
Glenn Miller,0.04102208795697883,22
Glenn Roth,0.029705649899881222,38
Glenn Underground,0.017762141177248565,77
Glenn Wool,0.019358738137001244,69
Glesbygd'n,0.07831489519059595,2
Gleydson Gavião,0.06153313193546824,8
Gleydson Rodrigues,0.039157447595297976,24
Glimlip,0.16922398609968686,2
Glitterer,0.07490989974752656,3
Glittering Puzzle,0.06891710776772443,5
Glitzer Gischi,0.043073192354827775,20
Global Communication,0.08204417591395766,1
Global Dan,0.12009444174816487,11
Global Deejays,0.10733926577711615,24
Global Experience,0.07831489519059595,2
GlobulDub,0.08204417591395766,1
Globular,0.07490989974752656,3
Gloc 9,0.29703568054588886,6
Glocca Morra,0.039157447595297976,24
Gloire Grace,0.07831489519059595,2
Gloomcvlt,0.059411299799762445,9
Gloomy Grim,0.08204417591395766,1
Gloria,0.08204417591395766,1
Gloria Ann Taylor,0.053841490443534715,12
Gloria Estefan,0.11838816061709177,3
Gloria Gaynor,0.046527867432464315,103
Gloria Groove,0.26891710776772443,5
Gloria Laing,0.12966322353300527,1
Gloria Lynne,0.08204417591395766,1
Gloria Muliro,0.07831489519059595,2
Gloria Scott,0.08204417591395766,1
Gloria Trevi,0.3230713960812263,7
Gloriana,0.12409758980643702,10
Glorior Belli,0.06153313193546824,8
Glorious Din,0.055578312715906804,11
Glory Fate,0.055578312715906804,11
Gloryful,0.04202262668763685,21
Gloryhammer,0.3005878895946951,19
Gloson,0.08204417591395766,1
Glostik Willy,0.0492265055483746,15
Glowal,0.07490989974752656,3
Glowsun,0.06891710776772443,5
Glowworm,0.06381213682196707,7
Gluecifer,0.020511043978489414,64
Gmcfosho,0.04534020247876608,18
Gmiztik,0.08204417591395766,1
Gnarkill,0.07831489519059595,2
Gnarls Barkley,0.1192276602956898,28
Gnarly Gibbs,0.08204417591395766,1
Gnaw Their Tongues,0.04102208795697883,22
Gnola Blues Band,0.07490989974752656,3
Gnomusy,0.06381213682196707,7
Gnoss,0.08204417591395766,1
Go Betty Go,0.04102208795697883,22
Go For Gold,0.08204417591395766,1
Go Freek,0.08204417591395766,1
Go It Alone,0.07831489519059595,2
Go Jimmy Go,0.07831489519059595,2
Go Radio,0.10219513739630555,36
GoGo Penguin,0.1094978733586209,14
GoNoodle,0.06654567086271058,66
Goalkeeper,0.11838816061709177,3
Goanna Gang,0.0069193883300928145,229
Goapele,0.061884720322570703,24
Goasia,0.08204417591395766,1
Goat,0.06807319235482777,20
Goat Semen,0.08204417591395766,1
Goatsnake,0.034458553883862215,30
Goatwhore,0.017947163481178238,76
Gob,0.06004722087408244,42
Goblin - X,0.08204417591395766,1
Goblin Cock,0.07831489519059595,2
Goblins from Mars,0.19678865392471293,4
Goca Trzan,0.08204417591395766,1
Gocho,0.16922398609968686,2
God Complex,0.0662664497766581,6
God Dethroned,0.035161789677410425,29
God Forbid,0.03076656596773412,36
God Lives Underwater,0.057430923139770364,10
God Module,0.014852824949940611,96
God Mother,0.052209930127063965,13
God Seed,0.04534020247876608,18
God Within,0.07831489519059595,2
God's Children,0.0662664497766581,6
God's Chosen,0.052209930127063965,13
God's Hate,0.057430923139770364,10
Godblesscomputers,0.12966322353300527,1
Godcore,0.08204417591395766,1
Goddess Alchemy Project,0.08204417591395766,1
Godflesh,0.021809211318900137,59
Godhead,0.024266587242156492,51
Godless,0.07831489519059595,2
Gods Property,0.08204417591395766,1
Gods Reflex,0.057430923139770364,10
Godslave,0.08204417591395766,1
Godsmack,0.36272045859801066,84
Godspeed You! Black Emperor,0.1551219872580463,4
Godwill Babette,0.08204417591395766,1
Godwin Ezike and The Ambassadors,0.08204417591395766,1
Goga Sekulić,0.16922398609968686,2
Gogol Bordello,0.06648085168201984,36
Goiano & Paranaense,0.1292870710421752,32
Going Quantum,0.07178865392471295,4
Going Stagg,0.07831489519059595,2
Goitzsche Front,0.04534020247876608,18
Gojira,0.354112414732114,95
Gol Gappas,0.07831489519059595,2
Golaka,0.08204417591395766,1
Golan,0.08204417591395766,1
Gold & Youth,0.08204417591395766,1
Gold Celeste,0.09307319235482778,20
Gold City,0.017762141177248565,77
Gold Geisha,0.10472798823819657,6
Gold Lounge,0.07178865392471295,4
Gold Panda,0.046947029210226046,38
Gold Route,0.07831489519059595,2
"Gold, Frankincense, & Myrrh",0.06891710776772443,5
GoldFish,0.09839432696235646,28
GoldLink,0.3909986357394927,33
Goldcap,0.08204417591395766,1
Golden Bough,0.09724741764975396,8
Golden Child,0.16922398609968686,2
Golden Coast,0.08204417591395766,1
Golden Dawn,0.053841490443534715,12
Golden Earring,0.22011260362281193,6
Golden Echoes,0.08204417591395766,1
Golden Features,0.1527938112316616,24
Golden Ganga,0.12966322353300527,1
Golden Girls,0.08204417591395766,1
Golden Grapes,0.08204417591395766,1
Golden Mix,0.08204417591395766,1
Golden Resurrection,0.08204417591395766,1
Golden Ring Ensemble,0.07178865392471295,4
Golden Rules,0.08204417591395766,1
Golden Smog,0.08204417591395766,1
Golden State Baptist College,0.025715338719300162,47
Golden Triangle,0.08204417591395766,1
Golden Vessel,0.11838816061709177,3
Goldenhorse,0.12966322353300527,1
Goldfinger,0.06860130300197051,78
Goldfish Und Der Dulz,0.0662664497766581,6
Goldfrapp,0.046521185139679955,189
Goldie,0.03076656596773412,36
Goldie Loc,0.07831489519059595,2
Goldie Lookin Chain,0.0337828959645708,31
Goldmund,0.04585366693391369,83
Goldroger,0.161866421486657,3
Goldroom,0.07617625313214695,42
Goldtoes,0.08204417591395766,1
Goldwash,0.08204417591395766,1
Golgatha,0.08204417591395766,1
Golin,0.06153313193546824,8
Golpe,0.08204417591395766,1
Golpe a Golpe,0.2053446823562222,3
Goma,0.08204417591395766,1
Gomer Edwin Evans,0.005686230013838649,283
Gomez,0.07831489519059595,2
Gomina,0.08204417591395766,1
Goncalo M,0.07831489519059595,2
Gondwana,0.29463417255130636,13
Gone Baby Gone,0.08204417591395766,1
Gone By Sundown,0.08204417591395766,1
Gone Gone Beyond,0.2119602849701152,7
Gone Is Gone,0.07490989974752656,3
Gone West,0.08204417591395766,1
Gong,0.0662664497766581,6
Gong Gong Gong 工工工,0.06891710776772443,5
Gong Yunfu,0.0662664497766581,6
Gonjasufi,0.1008491738590041,7
Gonn,0.07831489519059595,2
Gontiti,0.024266587242156492,51
Gonza-Ra,0.08204417591395766,1
Gonzaguinha,0.053841490443534715,12
Gonzalez,0.08204417591395766,1
Gonzalo Bergara,0.07831489519059595,2
Gonzalo Rubalcaba,0.055578312715906804,11
Goo-Boot,0.08204417591395766,1
Good Boy,0.07831489519059595,2
Good Charlotte,0.24970250213399023,71
Good Clean Fun,0.08204417591395766,1
Good Doogs,0.07490989974752656,3
Good Harvest,0.08204417591395766,1
Good Lovelies,0.040068085911467696,23
Good Luck,0.08204417591395766,1
Good Morning,0.2418911952952786,45
Good Old War,0.1589702137275864,16
Good Riddance,0.028363830147844906,76
Good Shoes,0.10341465817203085,16
Good Tiger,0.043073192354827775,20
Good Times Ahead,0.15060336037350291,18
Good Weather For An Airstrike,0.0478591026164753,16
Goodbye Blue Monday,0.0662664497766581,6
Goodbye June,0.16431761051474703,27
Goodie Mob,0.06153313193546824,8
Goodiepal,0.08204417591395766,1
Goodluck Gozbert,0.07490989974752656,3
Goodman Revival,0.07165599195245029,18
Goodnight Loving,0.053841490443534715,12
Goodnight Nurse,0.07831489519059595,2
"Goodnight, Texas",0.12223504898532928,35
Goody Goody,0.08204417591395766,1
Goody Grace,0.12966322353300527,1
Googie Rene,0.08204417591395766,1
Goom Gum,0.07831489519059595,2
Goombay Dance Band,0.07178865392471295,4
Goon Twinn,0.12966322353300527,1
Goons Of Doom,0.04202262668763685,21
Gooooose,0.08204417591395766,1
Gopal Shankar Misra,0.07490989974752656,3
Gopi Sundar,0.17496907006258375,47
Goran Kajfes Subtropic Arkestra,0.08204417591395766,1
Gord Bamford,0.1008491738590041,7
Gord Downie,0.06381213682196707,7
Gordi,0.08204417591395766,1
Gordo Master,0.0492265055483746,15
Gordon Fergus-Thompson,0.07831489519059595,2
Gordon Goodwin's Big Phat Band,0.052209930127063965,13
Gordon Jacob,0.07490989974752656,3
Gordon James,0.08204417591395766,1
Gordon Lightfoot,0.027348058637985888,43
Gordon Mote,0.04102208795697883,22
